event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type,hour_of_day,day_of_week,time_since_last_login,new_device_flag,location_frequency,distance_from_last_login,travel_speed,ip_change_count,if_anomaly_flag,if_anomaly_score,km_distance,km_anomaly_flag,combined_anomaly_flag,rule_impossible_travel,rule_new_device_night,rule_ip_change,rule_rare_location,rule_alert
1790,43,2024-02-02 20:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,20,4,39600.0,0,33,0.0,0.0,3.0,0,-0.1405805990086215,2.208791600739381,0,0,0,0,0,0,0
1791,43,2024-02-03 06:00:00,210.141.238.231,USA,Chicago,Edge,success,0,normal,6,5,36000.0,0,0,6650.627492389446,665.0627492389447,3.0,0,-0.0281829182897448,2.8002449474481224,0,0,0,0,0,1,1
1792,43,2024-02-03 13:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,13,5,25200.0,0,34,6650.627492389446,950.0896417699208,2.0,0,-0.034898148163653,2.9064721477507858,1,1,1,0,0,0,1
1793,44,2024-01-09 03:00:00,63.200.81.214,Japan,Osaka,Firefox,success,0,normal,3,1,0.0,1,0,0.0,0.0,1.0,0,-0.0504998685503089,1.9578111918006773,0,0,0,1,0,1,1
1794,44,2024-01-09 10:00:00,36.205.63.77,Japan,Osaka,Firefox,success,0,normal,10,1,25200.0,0,1,0.0,0.0,2.0,0,-0.1731493557236076,1.7606403271803168,0,0,0,0,0,0,0
1795,44,2024-01-09 14:00:00,237.34.30.210,Japan,Osaka,Chrome,success,0,normal,14,1,14400.0,1,2,0.0,0.0,3.0,0,-0.0458669761382221,1.6654942814994893,0,0,0,0,0,0,0
1796,44,2024-01-09 23:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,23,1,32400.0,0,3,0.0,0.0,3.0,0,-0.1260131750078816,2.351418019479211,0,0,0,0,0,0,0
1797,44,2024-01-10 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,2,7200.0,0,4,0.0,0.0,3.0,0,-0.145973446914441,1.7704889466678155,0,0,0,0,0,0,0
1798,44,2024-01-10 13:00:00,29.238.218.86,Japan,Osaka,Firefox,success,0,normal,13,2,43200.0,0,5,0.0,0.0,3.0,0,-0.1649910783697018,1.526852781907158,0,0,0,0,0,0,0
1799,44,2024-01-11 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,3,43200.0,0,6,0.0,0.0,3.0,0,-0.135786849496089,2.1090015224742915,0,0,0,0,0,0,0
1800,44,2024-01-11 13:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,13,3,43200.0,0,7,0.0,0.0,2.0,0,-0.1772306432627892,1.393173309109123,0,0,0,0,0,0,0
1801,44,2024-01-12 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,4,43200.0,0,8,0.0,0.0,2.0,0,-0.1417069322287766,2.1466277972356105,0,0,0,0,0,0,0
1802,44,2024-01-12 13:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,13,4,43200.0,0,9,0.0,0.0,2.0,0,-0.1691113935883137,1.577517323858912,0,0,0,0,0,0,0
1803,44,2024-01-12 18:00:00,237.34.30.210,Japan,Tokyo,Firefox,success,0,normal,18,4,18000.0,0,0,396.43564077937583,79.28712815587517,1.0,0,-0.1087251032297197,1.7225864034484972,0,0,0,0,0,1,1
1804,44,2024-01-12 22:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,22,4,14400.0,0,10,396.43564077937583,99.10891019484396,0.0,0,-0.0976183721699596,1.7936251670722876,0,0,0,0,0,0,0
1805,44,2024-01-13 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,5,32400.0,0,11,0.0,0.0,0.0,0,-0.1683172107954723,1.5085521748574269,0,0,0,0,0,0,0
1806,44,2024-01-13 08:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,8,5,3600.0,0,12,0.0,0.0,0.0,0,-0.1428046699740017,1.8013175813689153,0,0,0,0,0,0,0
1807,44,2024-01-13 10:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,10,5,7200.0,0,13,0.0,0.0,0.0,0,-0.1657844679816573,1.47702357825227,0,0,0,0,0,0,0
1808,44,2024-01-13 17:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,17,5,25200.0,0,14,0.0,0.0,0.0,0,-0.1715629429379729,1.0532252466076295,0,0,0,0,0,0,0
1809,44,2024-01-14 00:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,0,6,25200.0,0,15,0.0,0.0,0.0,0,-0.1248861457171095,2.1558568107399974,0,0,0,0,0,0,0
1810,44,2024-01-14 10:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,10,6,36000.0,0,16,0.0,0.0,0.0,0,-0.1417199034883293,1.5106749290493031,0,0,0,0,0,0,0
1811,44,2024-01-14 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,6,3600.0,0,17,0.0,0.0,0.0,0,-0.1193184282667371,1.7233346539085368,0,0,0,0,0,0,0
1812,44,2024-01-14 15:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,15,6,14400.0,0,18,0.0,0.0,0.0,0,-0.1445623118706118,1.1926372254164592,0,0,0,0,0,0,0
1813,44,2024-01-14 18:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,18,6,10800.0,0,19,0.0,0.0,0.0,0,-0.1395788938843728,1.5005815383974164,0,0,0,0,0,0,0
1814,44,2024-01-15 00:00:00,237.34.30.210,Japan,Osaka,Safari,success,0,normal,0,0,21600.0,1,20,0.0,0.0,0.0,0,-0.0061098152568469,2.591207260113824,0,0,0,1,0,0,1
1815,44,2024-01-15 12:00:00,24.207.160.254,Japan,Osaka,Firefox,success,0,normal,12,0,43200.0,0,21,0.0,0.0,1.0,0,-0.1376115225147149,1.3926746745706111,0,0,0,0,0,0,0
1816,44,2024-01-15 23:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,23,0,39600.0,0,22,0.0,0.0,2.0,0,-0.1184193778724552,2.0309982080943003,0,0,0,0,0,0,0
1817,44,2024-01-16 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,1,28800.0,0,23,0.0,0.0,2.0,0,-0.1960947562998131,0.8970695090718275,0,0,0,0,0,0,0
1818,44,2024-01-16 17:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,17,1,36000.0,0,24,0.0,0.0,2.0,0,-0.1915787298117591,1.0705224173090897,0,0,0,0,0,0,0
1819,44,2024-01-16 20:00:00,38.174.181.203,Japan,Osaka,Edge,success,0,normal,20,1,10800.0,1,25,0.0,0.0,3.0,0,-0.0375526305111394,2.548672657196919,0,0,0,0,0,0,0
1820,44,2024-01-16 23:00:00,76.42.165.115,Japan,Osaka,Firefox,success,0,normal,23,1,10800.0,0,26,0.0,0.0,3.0,0,-0.1438282899760768,2.0549613604003283,0,0,0,0,0,0,0
1821,44,2024-01-17 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,2,28800.0,0,27,0.0,0.0,3.0,0,-0.1879755372644029,1.1576699056548254,0,0,0,0,0,0,0
1822,44,2024-01-17 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,2,14400.0,0,28,0.0,0.0,3.0,0,-0.1881288286047826,0.999110420779797,0,0,0,0,0,0,0
1823,44,2024-01-17 15:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,15,2,14400.0,0,29,0.0,0.0,3.0,0,-0.1873886910529731,1.2830095716761645,0,0,0,0,0,0,0
1824,44,2024-01-17 23:00:00,149.204.198.133,Japan,Osaka,Firefox,success,0,normal,23,2,28800.0,0,30,0.0,0.0,3.0,0,-0.1529695146502657,2.1178977337976685,0,0,0,0,0,0,0
1825,44,2024-01-18 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,3,43200.0,0,31,0.0,0.0,3.0,0,-0.1667242302376446,1.4728592418018502,0,0,0,0,0,0,0
1826,44,2024-01-18 15:00:00,253.126.65.49,Japan,Osaka,Firefox,success,0,normal,15,3,14400.0,0,32,0.0,0.0,3.0,0,-0.1812002209813731,1.6098007152844631,0,0,0,0,0,0,0
1827,44,2024-01-19 00:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,0,4,32400.0,0,33,0.0,0.0,4.0,0,-0.1163582222706295,2.619502488923255,0,0,0,0,1,0,1
1828,44,2024-01-19 06:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,6,4,21600.0,0,34,0.0,0.0,4.0,0,-0.1371590036186026,2.273218437126202,0,0,0,0,1,0,1
1829,44,2024-01-19 16:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,16,4,36000.0,0,35,0.0,0.0,3.0,0,-0.1502997108029642,2.0015324463992967,0,0,0,0,0,0,0
1830,44,2024-01-19 19:00:00,237.34.30.210,UK,Manchester,Firefox,success,1,rare_location,19,4,10800.0,0,0,9399.579337835588,3133.193112611862,2.0,1,0.0165178909510528,2.197573207030959,0,1,1,0,0,1,1
1831,44,2024-01-20 03:00:00,237.34.30.210,Japan,Osaka,Safari,success,0,normal,3,5,28800.0,0,36,9399.579337835588,1174.9474172294483,1.0,1,0.0116771859088378,3.1513236826930986,1,1,1,0,0,0,1
1832,44,2024-01-20 15:00:00,237.34.30.210,USA,New York,Firefox,success,1,rare_location,15,5,43200.0,0,0,11103.126378765448,925.2605315637874,0.0,1,0.0301404997387799,2.8601266496593007,1,1,1,0,0,1,1
1833,45,2024-01-13 10:00:00,151.161.3.27,France,Lyon,Safari,success,0,normal,10,5,0.0,1,0,0.0,0.0,1.0,0,-0.0486777495906819,1.7232554186693918,0,0,0,0,0,1,1
1834,45,2024-01-13 22:00:00,138.155.169.119,France,Lyon,Chrome,success,0,normal,22,5,43200.0,1,1,0.0,0.0,2.0,0,-0.0002325048489663,3.059663249415752,1,1,0,0,0,0,0
1835,45,2024-01-14 10:00:00,214.92.15.253,France,Lyon,Safari,success,0,normal,10,6,43200.0,0,2,0.0,0.0,3.0,0,-0.1108816820096323,2.521098484497558,0,0,0,0,0,0,0
1836,45,2024-01-14 22:00:00,138.155.169.119,France,Lyon,Safari,success,0,normal,22,6,43200.0,0,3,0.0,0.0,4.0,0,-0.0607793768962213,3.147443430238327,1,1,0,0,1,0,1
1837,45,2024-01-15 05:00:00,138.155.169.119,France,Lyon,Safari,success,0,normal,5,0,25200.0,0,4,0.0,0.0,4.0,0,-0.1246436106899245,2.1817903243815664,0,0,0,0,1,0,1
1838,45,2024-01-15 08:00:00,138.155.169.119,France,Lyon,Safari,success,0,normal,8,0,10800.0,0,5,0.0,0.0,3.0,0,-0.140933509216596,1.448436120340108,0,0,0,0,0,0,0
1839,45,2024-01-15 12:00:00,138.155.169.119,France,Lyon,Safari,success,0,normal,12,0,14400.0,0,6,0.0,0.0,2.0,0,-0.161143844755935,1.4983369738569634,0,0,0,0,0,0,0
1840,45,2024-01-15 17:18:00,138.155.169.119,Japan,Osaka,Safari,success,1,impossible_travel,17,0,19080.0,0,0,9790.705052462785,1847.3028400873177,1.0,0,-0.0120050923123409,1.9831507353657412,0,0,1,0,0,1,1
1841,45,2024-01-15 18:18:00,245.88.96.255,USA,Chicago,Safari,success,0,normal,18,0,3600.0,0,0,10433.449083339436,10433.449083339436,1.0,1,0.0816441079240428,10.80625918636358,1,1,1,0,0,1,1
1842,45,2024-01-15 21:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,21,0,10800.0,0,7,6991.366104695479,2330.4553682318265,2.0,1,0.0173320662531565,2.345760816704612,0,1,1,0,0,0,1
1843,45,2024-01-16 03:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,3,1,21600.0,0,8,0.0,0.0,2.0,0,-0.1778207279168411,1.6987681894971305,0,0,0,0,0,0,0
1844,45,2024-01-16 06:18:00,204.61.159.149,France,Lyon,Safari,success,0,normal,6,1,10800.0,0,9,0.0,0.0,3.0,0,-0.1646416842433398,1.0356428808763756,0,0,0,0,0,0,0
1845,45,2024-01-16 08:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,8,1,7200.0,0,10,0.0,0.0,4.0,0,-0.1494462709383246,1.2121767358044382,0,0,0,0,1,0,1
1846,45,2024-01-16 18:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,18,1,36000.0,0,11,0.0,0.0,3.0,0,-0.1694629966068253,1.4445705285626722,0,0,0,0,0,0,0
1847,45,2024-01-17 01:18:00,138.155.169.119,France,Lyon,Firefox,success,0,normal,1,2,25200.0,1,12,0.0,0.0,2.0,0,-0.0414524183595121,1.5565635288425812,0,0,0,1,0,0,1
1848,45,2024-01-17 05:18:00,236.245.50.46,France,Lyon,Chrome,success,0,normal,5,2,14400.0,0,13,0.0,0.0,3.0,0,-0.1811569605199152,0.9186387193618528,0,0,0,0,0,0,0
1849,45,2024-01-17 16:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,16,2,39600.0,0,14,0.0,0.0,3.0,0,-0.1741131178559077,1.1152292113347295,0,0,0,0,0,0,0
1850,45,2024-01-18 01:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,1,3,32400.0,0,15,0.0,0.0,2.0,0,-0.1866403883530885,1.6052269458306123,0,0,0,0,0,0,0
1851,45,2024-01-18 12:18:00,138.155.169.119,France,Lyon,Chrome,success,0,normal,12,3,39600.0,0,16,0.0,0.0,2.0,0,-0.191365327253168,0.7757665150052748,0,0,0,0,0,0,0
1852,45,2024-01-18 20:18:00,138.155.169.119,France,Lyon,Safari,success,0,normal,20,3,28800.0,0,17,0.0,0.0,2.0,0,-0.1926754184890526,1.521596163671168,0,0,0,0,0,0,0
1853,45,2024-01-19 08:18:00,138.155.169.119,France,Lyon,Firefox,success,0,normal,8,4,43200.0,0,18,0.0,0.0,1.0,0,-0.1513457799283576,1.563293837166628,0,0,0,0,0,0,0
1854,45,2024-01-19 20:45:00,138.155.169.119,Japan,Osaka,Safari,success,1,impossible_travel,20,4,44820.0,0,1,9790.705052462785,786.4020122460067,0.0,1,0.0167645809798562,2.9051540499192945,1,1,0,0,0,0,0
1855,45,2024-01-20 02:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,2,5,21600.0,0,19,9790.705052462785,1631.7841754104638,0.0,1,0.000349788415015,2.3546744641784616,0,1,1,0,0,0,1
1858,45,2024-01-20 03:45:00,138.155.169.119,France,Lyon,Edge,success,1,new_device_night,3,5,3600.0,1,20,0.0,0.0,0.0,0,-0.0304427392468582,2.1858301299326635,0,0,0,1,0,0,1
1859,45,2024-01-20 06:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,6,5,10800.0,0,21,0.0,0.0,0.0,0,-0.1641621667989421,1.577654202105633,0,0,0,0,0,0,0
1856,45,2024-01-20 08:45:00,183.163.37.104,France,Paris,Safari,success,0,normal,8,5,7200.0,0,0,391.4989316742569,195.74946583712844,1.0,0,-0.0929181879373683,1.995773913291373,0,0,0,0,0,1,1
1860,45,2024-01-20 09:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,9,5,3600.0,0,22,391.4989316742569,391.4989316742569,2.0,0,-0.0833339194884115,1.7251021096672412,0,0,0,0,0,0,0
1857,45,2024-01-20 16:45:00,138.155.169.119,USA,New York,Safari,success,0,normal,16,5,25200.0,0,0,6146.111666309434,878.0159523299192,2.0,0,-0.0551825433050833,2.246780521653182,0,0,0,0,0,1,1
1861,45,2024-01-20 21:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,21,5,18000.0,0,23,6146.111666309434,1229.222333261887,2.0,0,-0.0245371406233205,2.5536533556862784,0,0,1,0,0,0,1
1862,45,2024-01-21 02:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,2,6,18000.0,0,24,0.0,0.0,2.0,0,-0.135076229778508,1.922911412449502,0,0,0,0,0,0,0
1863,45,2024-01-21 10:45:00,138.155.169.119,USA,New York,Safari,success,0,normal,10,6,28800.0,0,1,6146.111666309434,768.2639582886793,1.0,0,-0.0376955933111544,2.550083088317895,0,0,0,0,0,0,0
1864,45,2024-01-21 21:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,21,6,39600.0,0,25,6146.111666309434,558.7374242099486,0.0,1,0.014093644776797,3.335925758761813,1,1,0,0,0,0,0
1865,45,2024-01-22 09:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,9,0,43200.0,0,26,0.0,0.0,0.0,0,-0.1262959267025082,1.97266443855431,0,0,0,0,0,0,0
1866,45,2024-01-22 14:45:00,52.44.254.102,France,Lyon,Safari,success,0,normal,14,0,18000.0,0,27,0.0,0.0,1.0,0,-0.1528781255539205,1.9120823594390437,0,0,0,0,0,0,0
1867,45,2024-01-22 17:45:00,48.42.34.123,France,Lyon,Safari,success,0,normal,17,0,10800.0,0,28,0.0,0.0,2.0,0,-0.1606982856344083,1.710355673323417,0,0,0,0,0,0,0
1868,45,2024-01-23 00:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,0,1,25200.0,0,29,0.0,0.0,3.0,0,-0.1496408757574995,2.059344134342241,0,0,0,0,0,0,0
1869,45,2024-01-23 09:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,9,1,32400.0,0,30,0.0,0.0,3.0,0,-0.1852869991273109,1.232443102635974,0,0,0,0,0,0,0
1870,45,2024-01-23 12:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,12,1,10800.0,0,31,0.0,0.0,3.0,0,-0.1732736799310841,1.2782158896884372,0,0,0,0,0,0,0
1871,45,2024-01-23 23:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,23,1,39600.0,0,32,0.0,0.0,2.0,0,-0.1298683882242668,2.143207092880012,0,0,0,0,0,0,0
1872,45,2024-01-24 10:45:00,138.155.169.119,France,Lyon,Safari,success,0,normal,10,2,39600.0,0,33,0.0,0.0,1.0,0,-0.1657449087056694,1.4820599877075014,0,0,0,0,0,0,0
1873,46,2024-01-08 11:00:00,37.162.29.57,France,Lyon,Firefox,success,0,normal,11,0,0.0,1,0,0.0,0.0,1.0,0,-0.0274391107674956,2.105694358361282,0,0,0,0,0,1,1
1874,46,2024-01-08 13:00:00,37.162.29.57,Japan,Tokyo,Firefox,success,0,normal,13,0,7200.0,0,0,9890.63878090525,4945.319390452625,1.0,1,0.0362479934244834,4.235674722249527,1,1,1,0,0,1,1
1875,46,2024-01-08 15:00:00,166.197.144.198,Japan,Tokyo,Edge,success,0,normal,15,0,7200.0,1,1,0.0,0.0,2.0,0,-0.0086227258004011,1.980485465358074,0,0,0,0,0,0,0
1876,46,2024-01-08 23:00:00,163.232.245.78,Japan,Osaka,Firefox,success,0,normal,23,0,28800.0,0,0,396.43564077937583,49.55445509742198,3.0,0,-0.0697295133305488,2.677547200695949,0,0,0,0,0,1,1
1877,46,2024-01-09 07:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,7,1,28800.0,0,1,0.0,0.0,4.0,0,-0.1267002857822511,2.187497194608526,0,0,0,0,1,0,1
1878,46,2024-01-09 14:00:00,37.162.29.57,Japan,Osaka,Safari,success,0,normal,14,1,25200.0,1,2,0.0,0.0,3.0,0,-0.0444862880559723,1.835244294972308,0,0,0,0,0,0,0
1879,46,2024-01-09 22:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,22,1,28800.0,0,3,0.0,0.0,3.0,0,-0.1400468249496709,2.281316091087675,0,0,0,0,0,0,0
1880,46,2024-01-10 09:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,9,2,39600.0,0,4,0.0,0.0,2.0,0,-0.1783028134326288,1.3805472300870354,0,0,0,0,0,0,0
1881,46,2024-01-10 17:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,17,2,28800.0,0,5,0.0,0.0,1.0,0,-0.1727237740019082,1.7463811019928337,0,0,0,0,0,0,0
1882,46,2024-01-11 02:00:00,169.186.237.209,Japan,Osaka,Firefox,success,0,normal,2,3,32400.0,0,6,0.0,0.0,1.0,0,-0.168944918282451,1.9825480219277676,0,0,0,0,0,0,0
1883,46,2024-01-11 08:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,8,3,21600.0,0,7,0.0,0.0,2.0,0,-0.2013421772855335,1.5122369113965397,0,0,0,0,0,0,0
1884,46,2024-01-11 13:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,13,3,18000.0,0,8,0.0,0.0,2.0,0,-0.1931025652748161,1.3539149859315436,0,0,0,0,0,0,0
1885,46,2024-01-11 19:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,19,3,21600.0,0,9,0.0,0.0,2.0,0,-0.1932017071058731,1.5603597150126476,0,0,0,0,0,0,0
1886,46,2024-01-12 02:00:00,37.162.29.57,Japan,Osaka,Safari,success,1,new_device_night,2,4,25200.0,0,10,0.0,0.0,2.0,0,-0.1779631757124892,1.8680270083639745,0,0,0,0,0,0,0
1887,46,2024-01-12 07:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,7,4,18000.0,0,11,0.0,0.0,1.0,0,-0.1710728380131507,1.1438658543904008,0,0,0,0,0,0,0
1888,46,2024-01-12 11:00:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,11,4,14400.0,0,12,0.0,0.0,0.0,0,-0.1758641830426763,1.1891590726538326,0,0,0,0,0,0,0
1889,46,2024-01-12 19:00:00,174.49.33.43,Japan,Osaka,Firefox,success,0,normal,19,4,28800.0,0,13,0.0,0.0,1.0,0,-0.1635720692620234,1.1418323811554951,0,0,0,0,0,0,0
1890,46,2024-01-12 20:25:00,37.162.29.57,USA,New York,Firefox,failure,1,impossible_travel,20,4,5100.0,0,0,11103.126378765448,7837.500973246199,2.0,1,0.084284505765835,7.610072939259525,1,1,1,0,0,1,1
1891,46,2024-01-13 00:25:00,37.162.29.57,Japan,Osaka,Safari,success,0,normal,0,5,14400.0,0,14,11103.126378765448,2775.781594691362,2.0,1,0.0283634595286782,2.61951357630929,0,1,1,0,0,0,1
1892,46,2024-01-13 08:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,8,5,28800.0,0,15,0.0,0.0,2.0,0,-0.1883507477160886,1.0823674481794732,0,0,0,0,0,0,0
1893,46,2024-01-13 11:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,11,5,10800.0,0,16,0.0,0.0,2.0,0,-0.1856878508301526,1.07296237747164,0,0,0,0,0,0,0
1894,46,2024-01-13 22:25:00,170.75.227.49,Japan,Osaka,Firefox,success,0,normal,22,5,39600.0,0,17,0.0,0.0,2.0,0,-0.1511666350830218,1.932168582394434,0,0,0,0,0,0,0
1895,46,2024-01-13 23:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,23,5,3600.0,0,18,0.0,0.0,2.0,0,-0.1429287755527495,2.0772350573498595,0,0,0,0,0,0,0
1896,46,2024-01-14 11:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,11,6,43200.0,0,19,0.0,0.0,2.0,0,-0.1481628932437531,1.8130266601470584,0,0,0,0,0,0,0
1897,46,2024-01-14 12:25:00,227.189.35.90,Japan,Osaka,Firefox,success,0,normal,12,6,3600.0,0,20,0.0,0.0,3.0,0,-0.1387585929466491,1.9948320947738576,0,0,0,0,0,0,0
1898,46,2024-01-14 15:25:00,246.100.164.149,Japan,Osaka,Firefox,success,0,normal,15,6,10800.0,0,21,0.0,0.0,4.0,0,-0.1313007577037659,2.277538255165356,0,0,0,0,1,0,1
1899,46,2024-01-15 03:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,3,0,43200.0,0,22,0.0,0.0,4.0,0,-0.1108130092283036,2.0817656847180555,0,0,0,0,1,0,1
1900,46,2024-01-15 13:25:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,13,0,36000.0,0,23,0.0,0.0,3.0,0,-0.164396580146701,1.202636296932465,0,0,0,0,0,0,0
1901,46,2024-01-15 18:25:00,37.162.29.57,Germany,Berlin,Firefox,success,0,normal,18,0,18000.0,0,0,8816.566704824561,1763.3133409649122,3.0,1,0.014727109031549,2.2448522193113334,0,1,1,0,0,1,1
1902,46,2024-01-15 23:25:00,37.162.29.57,USA,New York,Firefox,success,0,normal,23,0,18000.0,0,1,6385.003586143813,1277.0007172287626,2.0,1,0.0045437307602721,2.6771105297662894,0,1,1,0,0,0,1
1903,46,2024-01-16 09:46:00,37.162.29.57,USA,Chicago,Firefox,failure,1,impossible_travel,9,1,37260.0,0,0,1144.2912739463477,110.55954337645868,1.0,0,-0.0791723332361028,1.9466256653996945,0,0,0,0,0,1,1
1904,46,2024-01-16 16:46:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,16,1,25200.0,0,24,10433.449083339436,1490.4927261913483,0.0,1,0.0004005593448169,2.319436837443112,0,1,1,0,0,0,1
1905,46,2024-01-17 01:46:00,185.133.98.250,Japan,Osaka,Firefox,success,0,normal,1,2,32400.0,0,25,0.0,0.0,1.0,0,-0.1735464102826758,1.7217285977175636,0,0,0,0,0,0,0
1906,46,2024-01-17 06:46:00,230.58.11.65,Japan,Osaka,Safari,success,0,normal,6,2,18000.0,0,26,0.0,0.0,2.0,0,-0.1946906119685427,1.237487557649522,0,0,0,0,0,0,0
1907,46,2024-01-17 08:46:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,8,2,7200.0,0,27,0.0,0.0,3.0,0,-0.1798055211790538,0.923175061797852,0,0,0,0,0,0,0
1908,46,2024-01-17 10:46:00,19.79.235.169,Japan,Tokyo,Firefox,success,0,normal,10,2,7200.0,0,2,396.43564077937583,198.21782038968792,4.0,0,-0.089988528112746,1.6221419507488166,0,0,0,0,1,0,1
1909,46,2024-01-17 21:46:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,21,2,39600.0,0,28,396.43564077937583,36.03960370721598,5.0,0,-0.0546870552280405,2.61752125348408,0,0,0,0,1,0,1
1910,46,2024-01-17 23:46:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,23,2,7200.0,0,29,0.0,0.0,4.0,0,-0.1289576979588226,2.299330282823985,0,0,0,0,1,0,1
1911,46,2024-01-18 04:21:00,37.162.29.57,USA,Chicago,Firefox,success,1,impossible_travel,4,3,16500.0,0,1,10433.449083339436,2276.388890910423,3.0,1,0.008160354072039,1.9624304424430496,0,1,1,0,0,0,1
1912,46,2024-01-18 12:21:00,37.162.29.57,Japan,Osaka,Firefox,success,0,normal,12,3,28800.0,0,30,10433.449083339436,1304.1811354174297,2.0,0,-0.0121544685111102,2.299395321666339,0,0,1,0,0,0,1
1913,47,2024-01-24 04:00:00,48.3.40.90,Japan,Tokyo,Edge,success,0,normal,4,2,0.0,1,0,0.0,0.0,1.0,0,-0.0550474134678588,1.6713940918382884,0,0,0,1,0,1,1
1914,47,2024-01-24 06:00:00,48.3.40.90,Japan,Tokyo,Edge,success,0,normal,6,2,7200.0,0,1,0.0,0.0,1.0,0,-0.161924851811588,1.9599521632607957,0,0,0,0,0,0,0
1915,47,2024-01-24 16:00:00,48.3.40.90,Japan,Tokyo,Edge,success,0,normal,16,2,36000.0,0,2,0.0,0.0,1.0,0,-0.1643605998718036,1.8240596564870677,0,0,0,0,0,0,0
1916,47,2024-01-24 22:00:00,48.3.40.90,Japan,Tokyo,Edge,success,0,normal,22,2,21600.0,0,3,0.0,0.0,1.0,0,-0.1537564347833734,2.284188002160915,0,0,0,0,0,0,0
1917,47,2024-01-25 01:00:00,48.3.40.90,Japan,Osaka,Edge,success,0,normal,1,3,10800.0,0,0,396.43564077937583,132.14521359312528,1.0,0,-0.0881991456622226,2.4166071144396355,0,0,0,0,0,1,1
