event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type,hour_of_day,day_of_week,time_since_last_login,new_device_flag,location_frequency,distance_from_last_login,travel_speed,ip_change_count
1645,40,2024-01-15 00:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,0,0,14400.0,0,16,0.0,0.0,0.0
1646,40,2024-01-15 09:00:00,129.6.139.17,UK,Manchester,Chrome,success,0,normal,9,0,32400.0,1,17,0.0,0.0,0.0
1647,40,2024-01-15 20:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,20,0,39600.0,0,18,0.0,0.0,0.0
1648,40,2024-01-16 06:00:00,41.215.243.171,UK,Manchester,Safari,success,0,normal,6,1,36000.0,0,19,0.0,0.0,1.0
1649,40,2024-01-16 12:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,12,1,21600.0,0,20,0.0,0.0,2.0
1650,40,2024-01-16 15:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,15,1,10800.0,0,21,0.0,0.0,2.0
1651,40,2024-01-17 03:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,3,2,43200.0,0,22,0.0,0.0,2.0
1652,40,2024-01-17 14:00:00,129.6.139.17,UK,London,Safari,success,0,normal,14,2,39600.0,0,0,261.98280834296975,23.816618940269976,2.0
1653,40,2024-01-17 21:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,21,2,25200.0,0,23,261.98280834296975,37.42611547756711,1.0
1654,40,2024-01-18 00:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,0,3,10800.0,0,24,0.0,0.0,0.0
1655,40,2024-01-18 10:00:00,80.72.177.234,UK,Manchester,Safari,success,0,normal,10,3,36000.0,0,25,0.0,0.0,1.0
1656,40,2024-01-18 17:00:00,129.6.139.17,UK,London,Safari,success,0,normal,17,3,25200.0,0,1,261.98280834296975,37.42611547756711,2.0
1657,40,2024-01-18 20:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,20,3,10800.0,0,26,261.98280834296975,87.32760278098992,2.0
1658,40,2024-01-19 01:00:00,129.6.139.17,UK,Manchester,Firefox,success,1,new_device_night,1,4,18000.0,1,27,0.0,0.0,2.0
1659,40,2024-01-19 09:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,9,4,28800.0,0,28,0.0,0.0,2.0
1660,40,2024-01-19 17:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,17,4,28800.0,0,29,0.0,0.0,1.0
1661,40,2024-01-19 20:00:00,153.201.36.177,UK,Manchester,Safari,success,0,normal,20,4,10800.0,0,30,0.0,0.0,1.0
1662,40,2024-01-20 04:00:00,129.6.139.17,Japan,Tokyo,Safari,success,0,normal,4,5,28800.0,0,0,9444.113977010635,1180.5142471263293,2.0
1663,40,2024-01-20 10:00:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,10,5,21600.0,0,31,9444.113977010635,1574.0189961684391,2.0
1664,40,2024-01-20 14:04:00,24.173.196.92,UK,Manchester,Safari,success,1,rapid_ip_switching,14,5,14640.0,0,32,0.0,0.0,3.0
1665,40,2024-01-20 14:08:00,39.145.159.198,UK,Manchester,Safari,success,1,rapid_ip_switching,14,5,240.0,0,33,0.0,0.0,4.0
1666,40,2024-01-20 14:12:00,9.133.215.91,UK,Manchester,Safari,success,1,rapid_ip_switching,14,5,240.0,0,34,0.0,0.0,4.0
1667,40,2024-01-20 14:12:00,42.203.54.238,UK,Manchester,Safari,success,1,rapid_ip_switching,14,5,0.0,0,35,0.0,0.0,4.0
1668,40,2024-01-20 16:12:00,42.163.65.196,UK,Manchester,Safari,success,0,normal,16,5,7200.0,0,36,0.0,0.0,5.0
1669,40,2024-01-21 03:12:00,129.6.139.17,UK,Manchester,Safari,success,0,normal,3,6,39600.0,0,37,0.0,0.0,5.0
1670,41,2024-01-10 12:00:00,137.196.40.76,USA,Chicago,Chrome,success,0,normal,12,2,0.0,1,0,0.0,0.0,1.0
1671,41,2024-01-10 13:00:00,187.232.222.24,USA,Chicago,Chrome,success,0,normal,13,2,3600.0,0,1,0.0,0.0,2.0
1672,41,2024-01-10 21:00:00,176.189.129.217,USA,Chicago,Chrome,success,0,normal,21,2,28800.0,0,2,0.0,0.0,3.0
1673,41,2024-01-11 03:00:00,155.230.190.242,Germany,Berlin,Chrome,success,0,normal,3,3,21600.0,0,0,7083.439738132239,1180.5732896887064,4.0
1674,41,2024-01-11 11:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,11,3,28800.0,0,3,7083.439738132239,885.4299672665298,4.0
1675,41,2024-01-11 23:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,23,3,43200.0,0,4,0.0,0.0,3.0
1676,41,2024-01-12 07:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,7,4,28800.0,0,5,0.0,0.0,2.0
1677,41,2024-01-12 19:00:00,155.230.190.242,Germany,Munich,Chrome,success,0,normal,19,4,43200.0,0,0,7262.973581729343,605.2477984774453,1.0
1678,41,2024-01-13 07:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,7,5,43200.0,0,6,7262.973581729343,605.2477984774453,0.0
1679,41,2024-01-13 19:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,19,5,43200.0,0,7,0.0,0.0,0.0
1680,41,2024-01-13 21:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,21,5,7200.0,0,8,0.0,0.0,0.0
1681,41,2024-01-14 01:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,1,6,14400.0,0,9,0.0,0.0,0.0
1682,41,2024-01-14 13:00:00,174.145.139.2,USA,Chicago,Chrome,success,0,normal,13,6,43200.0,0,10,0.0,0.0,1.0
1683,41,2024-01-14 20:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,20,6,25200.0,0,11,0.0,0.0,2.0
1684,41,2024-01-15 07:00:00,155.230.190.242,Germany,Berlin,Safari,success,0,normal,7,0,39600.0,1,1,7083.439738132239,643.9490671029308,2.0
1685,41,2024-01-15 17:00:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,17,0,36000.0,0,12,7083.439738132239,708.3439738132239,2.0
1686,41,2024-01-16 02:03:00,89.227.77.236,USA,Chicago,Chrome,success,1,rapid_ip_switching,2,1,32580.0,0,13,0.0,0.0,3.0
1687,41,2024-01-16 02:07:00,54.87.199.130,USA,Chicago,Chrome,success,1,rapid_ip_switching,2,1,240.0,0,14,0.0,0.0,3.0
1688,41,2024-01-16 02:11:00,9.40.249.176,USA,Chicago,Chrome,success,1,rapid_ip_switching,2,1,240.0,0,15,0.0,0.0,3.0
1689,41,2024-01-16 02:11:00,22.106.189.155,USA,Chicago,Chrome,success,1,rapid_ip_switching,2,1,0.0,0,16,0.0,0.0,4.0
1690,41,2024-01-16 07:11:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,7,1,18000.0,0,17,0.0,0.0,5.0
1691,41,2024-01-16 17:11:00,155.230.190.242,USA,Chicago,Safari,success,0,normal,17,1,36000.0,0,18,0.0,0.0,4.0
1692,41,2024-01-17 01:11:00,32.49.202.111,USA,Chicago,Chrome,success,0,normal,1,2,28800.0,0,19,0.0,0.0,4.0
1693,41,2024-01-17 05:11:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,5,2,14400.0,0,20,0.0,0.0,4.0
1694,41,2024-01-17 17:11:00,72.163.185.54,USA,Chicago,Chrome,success,0,normal,17,2,43200.0,0,21,0.0,0.0,4.0
1695,41,2024-01-18 04:11:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,4,3,39600.0,0,22,0.0,0.0,4.0
1696,41,2024-01-18 11:11:00,41.90.204.147,USA,Chicago,Chrome,success,0,normal,11,3,25200.0,0,23,0.0,0.0,5.0
1697,41,2024-01-18 12:11:00,99.214.214.210,USA,Chicago,Chrome,success,0,normal,12,3,3600.0,0,24,0.0,0.0,5.0
1698,41,2024-01-18 16:11:00,154.209.11.166,USA,Chicago,Chrome,success,0,normal,16,3,14400.0,0,25,0.0,0.0,5.0
1699,41,2024-01-19 02:11:00,155.230.190.242,USA,Chicago,Safari,success,0,normal,2,4,36000.0,0,26,0.0,0.0,5.0
1700,41,2024-01-19 12:11:00,42.234.188.122,USA,Chicago,Chrome,success,0,normal,12,4,36000.0,0,27,0.0,0.0,5.0
1701,41,2024-01-19 15:11:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,15,4,10800.0,0,28,0.0,0.0,5.0
1702,41,2024-01-19 16:11:00,204.90.236.56,USA,Chicago,Chrome,success,0,normal,16,4,3600.0,0,29,0.0,0.0,5.0
1703,41,2024-01-20 02:11:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,2,5,36000.0,0,30,0.0,0.0,5.0
1704,41,2024-01-20 04:53:00,155.230.190.242,UK,Manchester,Chrome,failure,1,impossible_travel,4,5,9720.0,0,0,6127.090923998071,2269.2929348141,4.0
1705,41,2024-01-20 06:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,6,5,7200.0,0,31,6127.090923998071,3063.5454619990355,3.0
1706,41,2024-01-20 16:53:00,155.230.190.242,USA,New York,Chrome,success,0,normal,16,5,36000.0,0,0,1144.2912739463475,114.42912739463475,2.0
1707,41,2024-01-21 04:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,4,6,43200.0,0,32,1144.2912739463475,95.35760616219562,1.0
1708,41,2024-01-21 11:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,11,6,25200.0,0,33,0.0,0.0,0.0
1709,41,2024-01-21 13:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,13,6,7200.0,0,34,0.0,0.0,0.0
1710,41,2024-01-21 21:53:00,155.230.190.242,USA,New York,Chrome,success,0,normal,21,6,28800.0,0,1,1144.2912739463475,143.03640924329343,0.0
1711,41,2024-01-22 02:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,2,0,18000.0,0,35,1144.2912739463475,228.8582547892695,0.0
1712,41,2024-01-22 07:53:00,155.230.190.242,USA,Chicago,Chrome,success,0,normal,7,0,18000.0,0,36,0.0,0.0,0.0
1713,42,2024-01-12 12:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,12,4,0.0,1,0,0.0,0.0,1.0
1714,42,2024-01-12 17:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,17,4,18000.0,0,1,0.0,0.0,1.0
1715,42,2024-01-12 20:00:00,104.244.87.176,Japan,Osaka,Safari,success,0,normal,20,4,10800.0,0,2,0.0,0.0,2.0
1716,42,2024-01-13 07:00:00,125.86.246.89,Japan,Osaka,Safari,success,0,normal,7,5,39600.0,0,3,0.0,0.0,3.0
1717,42,2024-01-13 15:00:00,79.81.156.243,Japan,Tokyo,Safari,success,0,normal,15,5,28800.0,0,0,396.43564077937583,49.55445509742198,4.0
1718,42,2024-01-13 20:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,20,5,18000.0,0,4,396.43564077937583,79.28712815587517,3.0
1719,42,2024-01-14 06:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,6,6,36000.0,0,5,0.0,0.0,3.0
1720,42,2024-01-14 15:00:00,130.34.138.40,Japan,Osaka,Chrome,success,0,normal,15,6,32400.0,1,6,0.0,0.0,3.0
1721,42,2024-01-14 16:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,16,6,3600.0,0,7,0.0,0.0,3.0
1722,42,2024-01-15 03:00:00,69.142.46.97,Japan,Osaka,Safari,success,0,normal,3,0,39600.0,0,8,0.0,0.0,3.0
1723,42,2024-01-15 15:00:00,79.81.156.243,Japan,Tokyo,Firefox,success,0,normal,15,0,43200.0,1,1,396.43564077937583,33.03630339828132,4.0
1724,42,2024-01-16 01:00:00,79.81.156.243,Japan,Tokyo,Safari,success,0,normal,1,1,36000.0,0,2,0.0,0.0,4.0
1725,42,2024-01-16 03:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,3,1,7200.0,0,9,396.43564077937583,198.21782038968792,3.0
1726,42,2024-01-16 08:00:00,200.99.233.0,Japan,Osaka,Safari,success,0,normal,8,1,18000.0,0,10,0.0,0.0,3.0
1727,42,2024-01-16 13:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,13,1,18000.0,0,11,0.0,0.0,3.0
1728,42,2024-01-16 22:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,22,1,32400.0,0,12,0.0,0.0,2.0
1729,42,2024-01-17 09:00:00,125.3.163.240,Japan,Osaka,Safari,success,0,normal,9,2,39600.0,0,13,0.0,0.0,3.0
1730,42,2024-01-17 17:00:00,79.81.156.243,Japan,Osaka,Edge,success,0,normal,17,2,28800.0,1,14,0.0,0.0,4.0
1731,42,2024-01-18 04:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,4,3,39600.0,0,15,0.0,0.0,3.0
1732,42,2024-01-18 13:00:00,54.79.165.80,Japan,Osaka,Safari,success,0,normal,13,3,32400.0,0,16,0.0,0.0,3.0
1733,42,2024-01-18 17:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,17,3,14400.0,0,17,0.0,0.0,4.0
1734,42,2024-01-19 02:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,2,4,32400.0,0,18,0.0,0.0,3.0
1735,42,2024-01-19 07:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,7,4,18000.0,0,19,0.0,0.0,2.0
1736,42,2024-01-19 13:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,13,4,21600.0,0,20,0.0,0.0,2.0
1737,42,2024-01-19 14:00:00,250.233.140.9,Japan,Osaka,Safari,success,0,normal,14,4,3600.0,0,21,0.0,0.0,2.0
1738,42,2024-01-20 02:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,2,5,43200.0,0,22,0.0,0.0,2.0
1739,42,2024-01-20 09:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,9,5,25200.0,0,23,0.0,0.0,2.0
1740,42,2024-01-20 18:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,18,5,32400.0,0,24,0.0,0.0,2.0
1741,42,2024-01-21 06:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,6,6,43200.0,0,25,0.0,0.0,2.0
1742,42,2024-01-21 18:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,18,6,43200.0,0,26,0.0,0.0,1.0
1743,42,2024-01-22 05:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,5,0,39600.0,0,27,0.0,0.0,0.0
1744,42,2024-01-22 17:00:00,151.153.102.45,Japan,Osaka,Safari,success,0,normal,17,0,43200.0,0,28,0.0,0.0,1.0
1745,42,2024-01-23 01:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,1,1,28800.0,0,29,0.0,0.0,2.0
1746,42,2024-01-23 06:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,6,1,18000.0,0,30,0.0,0.0,2.0
1747,42,2024-01-23 18:00:00,48.164.239.116,Japan,Osaka,Safari,success,0,normal,18,1,43200.0,0,31,0.0,0.0,3.0
1748,42,2024-01-24 02:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,2,2,28800.0,0,32,0.0,0.0,4.0
1749,42,2024-01-24 03:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,3,2,3600.0,0,33,0.0,0.0,3.0
1750,42,2024-01-24 12:00:00,246.167.251.144,Japan,Osaka,Safari,success,0,normal,12,2,32400.0,0,34,0.0,0.0,3.0
1751,42,2024-01-24 22:00:00,79.81.156.243,Japan,Tokyo,Safari,success,0,normal,22,2,36000.0,0,3,396.43564077937583,39.64356407793758,4.0
1752,42,2024-01-25 07:00:00,79.81.156.243,Japan,Osaka,Safari,success,0,normal,7,3,32400.0,0,35,396.43564077937583,44.04840453104176,3.0
1753,43,2024-01-21 12:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,12,6,0.0,1,0,0.0,0.0,1.0
1754,43,2024-01-22 00:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,0,0,43200.0,0,1,0.0,0.0,1.0
1755,43,2024-01-22 10:00:00,150.167.234.102,France,Paris,Edge,success,0,normal,10,0,36000.0,0,2,0.0,0.0,2.0
1756,43,2024-01-22 20:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,20,0,36000.0,0,3,0.0,0.0,3.0
1757,43,2024-01-22 23:00:00,210.141.238.231,Japan,Tokyo,Edge,success,0,normal,23,0,10800.0,0,0,9712.071149483549,3237.3570498278496,3.0
1758,43,2024-01-23 01:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,1,1,7200.0,0,4,9712.071149483549,4856.035574741774,2.0
1759,43,2024-01-23 08:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,8,1,25200.0,0,5,0.0,0.0,2.0
1760,43,2024-01-23 16:00:00,210.141.238.231,France,Lyon,Edge,success,0,normal,16,1,28800.0,0,0,391.4989316742569,48.93736645928211,1.0
1761,43,2024-01-23 20:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,20,1,14400.0,0,6,391.4989316742569,97.87473291856422,0.0
1762,43,2024-01-24 06:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,6,2,36000.0,0,7,0.0,0.0,0.0
1763,43,2024-01-24 16:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,16,2,36000.0,0,8,0.0,0.0,0.0
1764,43,2024-01-25 01:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,1,3,32400.0,0,9,0.0,0.0,0.0
1765,43,2024-01-25 08:00:00,112.153.117.43,France,Paris,Edge,success,0,normal,8,3,25200.0,0,10,0.0,0.0,1.0
1766,43,2024-01-25 19:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,19,3,39600.0,0,11,0.0,0.0,2.0
1767,43,2024-01-26 06:00:00,210.141.238.231,France,Paris,Firefox,success,0,normal,6,4,39600.0,1,12,0.0,0.0,2.0
1768,43,2024-01-26 14:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,14,4,28800.0,0,13,0.0,0.0,2.0
1769,43,2024-01-26 21:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,21,4,25200.0,0,14,0.0,0.0,2.0
1770,43,2024-01-27 08:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,8,5,39600.0,0,15,0.0,0.0,1.0
1771,43,2024-01-27 13:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,13,5,18000.0,0,16,0.0,0.0,0.0
1772,43,2024-01-27 14:00:00,210.141.238.231,France,Lyon,Edge,success,0,normal,14,5,3600.0,0,1,391.4989316742569,391.4989316742569,0.0
1773,43,2024-01-28 02:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,2,6,43200.0,0,17,391.4989316742569,32.62491097285474,0.0
1774,43,2024-01-28 10:00:00,208.0.159.243,France,Paris,Edge,success,0,normal,10,6,28800.0,0,18,0.0,0.0,1.0
1775,43,2024-01-28 18:00:00,172.49.244.252,France,Paris,Edge,success,0,normal,18,6,28800.0,0,19,0.0,0.0,2.0
1776,43,2024-01-29 06:00:00,37.115.42.48,France,Paris,Edge,success,0,normal,6,0,43200.0,0,20,0.0,0.0,3.0
1777,43,2024-01-29 18:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,18,0,43200.0,0,21,0.0,0.0,4.0
1778,43,2024-01-30 05:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,5,1,39600.0,0,22,0.0,0.0,4.0
1779,43,2024-01-30 10:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,10,1,18000.0,0,23,0.0,0.0,3.0
1780,43,2024-01-30 11:00:00,4.73.17.121,France,Paris,Edge,success,0,normal,11,1,3600.0,0,24,0.0,0.0,3.0
1781,43,2024-01-30 14:00:00,210.141.238.231,France,Lyon,Edge,success,0,normal,14,1,10800.0,0,2,391.4989316742569,130.49964389141897,3.0
1782,43,2024-01-31 00:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,0,2,36000.0,0,25,391.4989316742569,39.14989316742569,2.0
1783,43,2024-01-31 12:00:00,66.174.249.233,France,Paris,Edge,success,0,normal,12,2,43200.0,0,26,0.0,0.0,3.0
1784,43,2024-01-31 23:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,23,2,39600.0,0,27,0.0,0.0,4.0
1785,43,2024-02-01 06:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,6,3,25200.0,0,28,0.0,0.0,3.0
1786,43,2024-02-01 08:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,8,3,7200.0,0,29,0.0,0.0,2.0
1787,43,2024-02-01 17:00:00,50.72.113.8,France,Paris,Edge,success,0,normal,17,3,32400.0,0,30,0.0,0.0,3.0
1788,43,2024-02-01 21:00:00,135.24.185.117,France,Paris,Edge,success,0,normal,21,3,14400.0,0,31,0.0,0.0,3.0
1789,43,2024-02-02 09:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,9,4,43200.0,0,32,0.0,0.0,3.0
1790,43,2024-02-02 20:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,20,4,39600.0,0,33,0.0,0.0,3.0
1791,43,2024-02-03 06:00:00,210.141.238.231,USA,Chicago,Edge,success,0,normal,6,5,36000.0,0,0,6650.627492389446,665.0627492389447,3.0
1792,43,2024-02-03 13:00:00,210.141.238.231,France,Paris,Edge,success,0,normal,13,5,25200.0,0,34,6650.627492389446,950.0896417699208,2.0
1793,44,2024-01-09 03:00:00,63.200.81.214,Japan,Osaka,Firefox,success,0,normal,3,1,0.0,1,0,0.0,0.0,1.0
1794,44,2024-01-09 10:00:00,36.205.63.77,Japan,Osaka,Firefox,success,0,normal,10,1,25200.0,0,1,0.0,0.0,2.0
1795,44,2024-01-09 14:00:00,237.34.30.210,Japan,Osaka,Chrome,success,0,normal,14,1,14400.0,1,2,0.0,0.0,3.0
1796,44,2024-01-09 23:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,23,1,32400.0,0,3,0.0,0.0,3.0
1797,44,2024-01-10 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,2,7200.0,0,4,0.0,0.0,3.0
1798,44,2024-01-10 13:00:00,29.238.218.86,Japan,Osaka,Firefox,success,0,normal,13,2,43200.0,0,5,0.0,0.0,3.0
1799,44,2024-01-11 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,3,43200.0,0,6,0.0,0.0,3.0
1800,44,2024-01-11 13:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,13,3,43200.0,0,7,0.0,0.0,2.0
1801,44,2024-01-12 01:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,1,4,43200.0,0,8,0.0,0.0,2.0
1802,44,2024-01-12 13:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,13,4,43200.0,0,9,0.0,0.0,2.0
1803,44,2024-01-12 18:00:00,237.34.30.210,Japan,Tokyo,Firefox,success,0,normal,18,4,18000.0,0,0,396.43564077937583,79.28712815587517,1.0
1804,44,2024-01-12 22:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,22,4,14400.0,0,10,396.43564077937583,99.10891019484396,0.0
1805,44,2024-01-13 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,5,32400.0,0,11,0.0,0.0,0.0
1806,44,2024-01-13 08:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,8,5,3600.0,0,12,0.0,0.0,0.0
1807,44,2024-01-13 10:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,10,5,7200.0,0,13,0.0,0.0,0.0
1808,44,2024-01-13 17:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,17,5,25200.0,0,14,0.0,0.0,0.0
1809,44,2024-01-14 00:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,0,6,25200.0,0,15,0.0,0.0,0.0
1810,44,2024-01-14 10:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,10,6,36000.0,0,16,0.0,0.0,0.0
1811,44,2024-01-14 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,6,3600.0,0,17,0.0,0.0,0.0
1812,44,2024-01-14 15:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,15,6,14400.0,0,18,0.0,0.0,0.0
1813,44,2024-01-14 18:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,18,6,10800.0,0,19,0.0,0.0,0.0
1814,44,2024-01-15 00:00:00,237.34.30.210,Japan,Osaka,Safari,success,0,normal,0,0,21600.0,1,20,0.0,0.0,0.0
1815,44,2024-01-15 12:00:00,24.207.160.254,Japan,Osaka,Firefox,success,0,normal,12,0,43200.0,0,21,0.0,0.0,1.0
1816,44,2024-01-15 23:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,23,0,39600.0,0,22,0.0,0.0,2.0
1817,44,2024-01-16 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,1,28800.0,0,23,0.0,0.0,2.0
1818,44,2024-01-16 17:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,17,1,36000.0,0,24,0.0,0.0,2.0
1819,44,2024-01-16 20:00:00,38.174.181.203,Japan,Osaka,Edge,success,0,normal,20,1,10800.0,1,25,0.0,0.0,3.0
1820,44,2024-01-16 23:00:00,76.42.165.115,Japan,Osaka,Firefox,success,0,normal,23,1,10800.0,0,26,0.0,0.0,3.0
1821,44,2024-01-17 07:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,7,2,28800.0,0,27,0.0,0.0,3.0
1822,44,2024-01-17 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,2,14400.0,0,28,0.0,0.0,3.0
1823,44,2024-01-17 15:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,15,2,14400.0,0,29,0.0,0.0,3.0
1824,44,2024-01-17 23:00:00,149.204.198.133,Japan,Osaka,Firefox,success,0,normal,23,2,28800.0,0,30,0.0,0.0,3.0
1825,44,2024-01-18 11:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,11,3,43200.0,0,31,0.0,0.0,3.0
1826,44,2024-01-18 15:00:00,253.126.65.49,Japan,Osaka,Firefox,success,0,normal,15,3,14400.0,0,32,0.0,0.0,3.0
1827,44,2024-01-19 00:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,0,4,32400.0,0,33,0.0,0.0,4.0
1828,44,2024-01-19 06:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,6,4,21600.0,0,34,0.0,0.0,4.0
1829,44,2024-01-19 16:00:00,237.34.30.210,Japan,Osaka,Firefox,success,0,normal,16,4,36000.0,0,35,0.0,0.0,3.0
1830,44,2024-01-19 19:00:00,237.34.30.210,UK,Manchester,Firefox,success,1,rare_location,19,4,10800.0,0,0,9399.579337835587,3133.193112611862,2.0
1831,44,2024-01-20 03:00:00,237.34.30.210,Japan,Osaka,Safari,success,0,normal,3,5,28800.0,0,36,9399.579337835587,1174.9474172294483,1.0
1832,44,2024-01-20 15:00:00,237.34.30.210,USA,New York,Firefox,success,1,rare_location,15,5,43200.0,0,0,11103.126378765448,925.2605315637874,0.0
1833,45,2024-01-13 10:00:00,151.161.3.27,France,Lyon,Safari,success,0,normal,10,5,0.0,1,0,0.0,0.0,1.0
1834,45,2024-01-13 22:00:00,138.155.169.119,France,Lyon,Chrome,success,0,normal,22,5,43200.0,1,1,0.0,0.0,2.0
1835,45,2024-01-14 10:00:00,214.92.15.253,France,Lyon,Safari,success,0,normal,10,6,43200.0,0,2,0.0,0.0,3.0
